"","X.2","X.1","...1","X","PG.ProteinGroups","PG.Genes","short.name","GO","sub.cell","description","GO.ID","ConditionNorm_P_0_1","ConditionNorm_P_0_2","ConditionNorm_P_0_3","ConditionNorm_P_300_1","ConditionNorm_P_300_2","ConditionNorm_P_300_3","logFC","AveExpr","t","P.Value","adj.P.Val","B","mass","neglog.adj.P.Val.","TotalPeptidesOverallInGene","P0_Undetected","P300_Undetected","medians_.ConditionNorm_P_0_1_ConditionNorm_P_0_2_ConditionNorm_P_0_3","medians_.ConditionNorm_P_300_1_ConditionNorm_P_300_2_ConditionNorm_P_300_3","Ratio","Ratio_log2"
"21",21,29,29,29,"O94985","CLSTN1","CSTN1_HUMAN","cell junction [GO:0030054]; cell projection [GO:0042995]; cell surface [GO:0009986]; endoplasmic reticulum membrane [GO:0005789]; extracellular region [GO:0005576]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]; nucleus [GO:0005634]; postsynaptic density [GO:0014069]; postsynaptic membrane [GO:0045211]; amyloid-beta binding [GO:0001540]; calcium ion binding [GO:0005509]; kinesin binding [GO:0019894]; X11-like protein binding [GO:0042988]; cell adhesion [GO:0007155]; homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]; positive regulation of synapse assembly [GO:0051965]; positive regulation of synaptic transmission [GO:0050806]; regulation of cell growth [GO:0001558]","SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:17332754}; Single-pass type I membrane protein {ECO:0000269|PubMed:17332754}. Golgi apparatus membrane {ECO:0000269|PubMed:17332754}. Cell projection {ECO:0000269|PubMed:17332754}. Cell junction, synapse, postsynaptic cell membrane {ECO:0000250}; Single-pass type I membrane protein {ECO:0000250}. Nucleus {ECO:0000269|PubMed:17332754}. Note=Neurite tips. Localized in the postsynaptic membrane of both excitatory and inhibitory synapses (By similarity). The AlcICD fragment is translocated to the nucleus upon interaction with APBB1. {ECO:0000250}.","Calsyntenin-1 (Alcadein-alpha) (Alc-alpha) (Alzheimer-related cadherin-like protein) (Non-classical cadherin XB31alpha) [Cleaved into: Soluble Alc-alpha (SAlc-alpha); CTF1-alpha (C-terminal fragment 1-alpha)]","GO:0000139; GO:0001540; GO:0001558; GO:0005509; GO:0005576; GO:0005634; GO:0005789; GO:0007155; GO:0007156; GO:0009986; GO:0014069; GO:0016021; GO:0019894; GO:0030054; GO:0042988; GO:0042995; GO:0045211; GO:0050806; GO:0051965",0.0073028986921557,0.0145606749398158,0.0170814271663615,0.389396416551364,0.403076606938885,0.429143576090324,0.394223866260747,0.210093600063151,34.0761230844853,2.04158364598773e-06,0.00060261917274672,4.0605026651541,109793,3.21995705506285,3,0,0,0.0145606749398158,0.403076606938885,27.6825496486212,4.79090492066627
"22",22,32,32,32,"Q9UN75","PCDHA12","PCDAC_HUMAN","integral component of plasma membrane [GO:0005887]; calcium ion binding [GO:0005509]; cell adhesion [GO:0007155]; cell-cell signaling [GO:0007267]; homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]; nervous system development [GO:0007399]","SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Single-pass type I membrane protein {ECO:0000250}.","Protocadherin alpha-12 (PCDH-alpha-12)","GO:0005509; GO:0005887; GO:0007155; GO:0007156; GO:0007267; GO:0007399",1e-07,1e-07,1e-07,0.109533231434488,0.110267964398623,0.0996204300588876,0.106473775297333,0.0532369876486665,32.2204940096634,2.5980479603298e-06,0.00069497782938822,3.76413745696602,101652,3.15802904969468,3,3,0,1e-07,0.109533231434488,1095332.31434488,20.0629372067514
"23",23,33,33,33,"Q7L775","EPM2AIP1","EPMIP_HUMAN","cytoplasm [GO:0005737]; endoplasmic reticulum [GO:0005783]; nucleoplasm [GO:0005654]; DNA binding [GO:0003677]; identical protein binding [GO:0042802]; RNA polymerase II transcription factor activity, sequence-specific DNA binding [GO:0000981]; positive regulation of glycogen (starch) synthase activity [GO:2000467]; positive regulation of glycogen biosynthetic process [GO:0045725]; response to insulin [GO:0032868]","SUBCELLULAR LOCATION: Endoplasmic reticulum {ECO:0000269|PubMed:12782127}.","EPM2A-interacting protein 1 (Laforin-interacting protein)","GO:0000981; GO:0003677; GO:0005654; GO:0005737; GO:0005783; GO:0032868; GO:0042802; GO:0045725; GO:2000467",1e-07,0.00190982198334158,1e-07,0.0696584482615288,0.0688578286419133,0.0629743973201363,0.0665268840800789,0.0339001160344867,31.3925510605002,2.90602876101691e-06,0.00075380624831226,3.62639053593562,70370,3.12274026699746,9,2,0,1e-07,0.0688578286419133,688578.286419133,19.3932611622146
"24",24,35,35,35,"Q9BQ39","DDX50","DDX50_HUMAN","cytoplasm [GO:0005737]; membrane [GO:0016020]; nucleolus [GO:0005730]; plasma membrane [GO:0005886]; ATP binding [GO:0005524]; ATP-dependent RNA helicase activity [GO:0004004]; RNA binding [GO:0003723]; RNA secondary structure unwinding [GO:0010501]","SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000269|PubMed:12429849}.","ATP-dependent RNA helicase DDX50 (EC 3.6.4.13) (DEAD box protein 50) (Gu-beta) (Nucleolar protein Gu2)","GO:0003723; GO:0004004; GO:0005524; GO:0005730; GO:0005737; GO:0005886; GO:0010501; GO:0016020",0.0001097295302585,6.35956260735007e-05,7.13287578477646e-05,0.0201610183151808,0.0199405446040992,0.0221589743495488,0.0206719611182163,0.0104175318638348,30.3416371003167,3.36452008662783e-06,0.00080689536917171,3.44625680774366,82565,3.09318277697235,7,0,0,7.13287578477646e-05,0.0201610183151808,282.649227653873,8.14286894457294
"25",25,38,38,38,"Q7KZ85","SUPT6H","SPT6H_HUMAN","nucleoplasm [GO:0005654]; nucleus [GO:0005634]; transcription elongation factor complex [GO:0008023]; transcriptionally active chromatin [GO:0035327]; DNA binding [GO:0003677]; DNA binding transcription factor activity [GO:0003700]; histone binding [GO:0042393]; nucleosome binding [GO:0031491]; RNA binding [GO:0003723]; transcription factor activity, core RNA polymerase II binding [GO:0000991]; chromatin maintenance [GO:0070827]; chromatin remodeling [GO:0006338]; chromatin silencing [GO:0006342]; mRNA processing [GO:0006397]; mRNA transcription by RNA polymerase II [GO:0042789]; mRNA transport [GO:0051028]; negative regulation of histone H3-K27 methylation [GO:0061086]; nucleosome organization [GO:0034728]; positive regulation of transcription elongation from RNA polymerase II promoter [GO:0032968]; regulation of isotype switching [GO:0045191]; regulation of mRNA export from nucleus [GO:0010793]; regulation of mRNA processing [GO:0050684]; regulation of muscle cell differentiation [GO:0051147]; regulation of transcription, DNA-templated [GO:0006355]; RNA splicing [GO:0008380]; transcription by RNA polymerase II [GO:0006366]; transcription elongation from RNA polymerase II promoter [GO:0006368]; viral process [GO:0016032]","SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.","Transcription elongation factor SPT6 (hSPT6) (Histone chaperone suppressor of Ty6) (Tat-cotransactivator 2 protein) (Tat-CT2 protein)","GO:0000991; GO:0003677; GO:0003700; GO:0003723; GO:0005634; GO:0005654; GO:0006338; GO:0006342; GO:0006355; GO:0006366; GO:0006368; GO:0006397; GO:0008023; GO:0008380; GO:0010793; GO:0016032; GO:0031491; GO:0032968; GO:0034728; GO:0035327; GO:0042393; GO:0042789; GO:0045191; GO:0050684; GO:0051028; GO:0051147; GO:0061086; GO:0070827",1e-07,1e-07,1e-07,0.0477003555835527,0.0443435395652319,0.0502423830074159,0.0474286593854002,0.0237144296927001,28.8345649368271,4.18876256004127e-06,0.00094357388194613,3.17682530776654,199073,3.02522408885856,25,3,0,1e-07,0.0477003555835527,477003.555835527,18.8636404953157
"26",26,39,39,39,"P35716","SOX11","SOX11_HUMAN","cytoplasm [GO:0005737]; nucleus [GO:0005634]; DNA binding transcription factor activity [GO:0003700]; enhancer sequence-specific DNA binding [GO:0001158]; RNA polymerase II proximal promoter sequence-specific DNA binding [GO:0000978]; RNA polymerase II transcription coactivator activity [GO:0001105]; RNA polymerase II transcription factor activity, sequence-specific DNA binding [GO:0000981]; transcription regulatory region sequence-specific DNA binding [GO:0000976]; transcriptional activator activity, RNA polymerase II proximal promoter sequence-specific DNA binding [GO:0001077]; translation factor activity, RNA binding [GO:0008135]; cardiac ventricle formation [GO:0003211]; closure of optic fissure [GO:0061386]; cornea development in camera-type eye [GO:0061303]; embryonic digestive tract morphogenesis [GO:0048557]; embryonic skeletal system morphogenesis [GO:0048704]; eyelid development in camera-type eye [GO:0061029]; glial cell development [GO:0021782]; glial cell proliferation [GO:0014009]; hard palate development [GO:0060022]; kidney development [GO:0001822]; lens morphogenesis in camera-type eye [GO:0002089]; limb bud formation [GO:0060174]; lung morphogenesis [GO:0060425]; negative regulation of cell death [GO:0060548]; negative regulation of gene expression [GO:0010629]; negative regulation of glial cell proliferation [GO:0060253]; negative regulation of lymphocyte proliferation [GO:0050672]; negative regulation of transcription by RNA polymerase II [GO:0000122]; negative regulation of transcription regulatory region DNA binding [GO:2000678]; neural crest cell development [GO:0014032]; neural tube formation [GO:0001841]; neuroepithelial cell differentiation [GO:0060563]; neuron differentiation [GO:0030182]; noradrenergic neuron differentiation [GO:0003357]; oligodendrocyte development [GO:0014003]; outflow tract morphogenesis [GO:0003151]; positive regulation of BMP signaling pathway [GO:0030513]; positive regulation of cell proliferation [GO:0008284]; positive regulation of gene expression [GO:0010628]; positive regulation of hippo signaling [GO:0035332]; positive regulation of hormone secretion [GO:0046887]; positive regulation of lens epithelial cell proliferation [GO:2001111]; positive regulation of neurogenesis [GO:0050769]; positive regulation of neuron differentiation [GO:0045666]; positive regulation of ossification [GO:0045778]; positive regulation of osteoblast differentiation [GO:0045669]; positive regulation of stem cell proliferation [GO:2000648]; positive regulation of transcription by RNA polymerase II [GO:0045944]; positive regulation of transcription, DNA-templated [GO:0045893]; regulation of transforming growth factor beta receptor signaling pathway [GO:0017015]; signal transduction involved in cell cycle checkpoint [GO:0072395]; skeletal muscle cell differentiation [GO:0035914]; skeletal system development [GO:0001501]; soft palate development [GO:0060023]; somite development [GO:0061053]; spinal cord development [GO:0021510]; sympathetic nervous system development [GO:0048485]; ventricular septum morphogenesis [GO:0060412]","SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00267, ECO:0000269|PubMed:24886874}.","Transcription factor SOX-11","GO:0000122; GO:0000976; GO:0000978; GO:0000981; GO:0001077; GO:0001105; GO:0001158; GO:0001501; GO:0001822; GO:0001841; GO:0002089; GO:0003151; GO:0003211; GO:0003357; GO:0003700; GO:0005634; GO:0005737; GO:0008135; GO:0008284; GO:0010628; GO:0010629; GO:0014003; GO:0014009; GO:0014032; GO:0017015; GO:0021510; GO:0021782; GO:0030182; GO:0030513; GO:0035332; GO:0035914; GO:0045666; GO:0045669; GO:0045778; GO:0045893; GO:0045944; GO:0046887; GO:0048485; GO:0048557; GO:0048704; GO:0050672; GO:0050769; GO:0060022; GO:0060023; GO:0060174; GO:0060253; GO:0060412; GO:0060425; GO:0060548; GO:0060563; GO:0061029; GO:0061053; GO:0061303; GO:0061386; GO:0072395; GO:2000648; GO:2000678; GO:2001111",0.0180673475878318,0.0251279470539765,0.0386938210718024,0.49146141630869,0.4962634224684,0.448142244805813,0.451325989289765,0.252959366549419,28.497763212079,4.40581655209062e-06,0.00094876878799938,3.11470537574693,46679,3.02283961089233,3,0,0,0.0251279470539765,0.49146141630869,19.5583592743569,4.28971344441927
"27",27,40,40,40,"Q9H4M3","FBXO44","FBX44_HUMAN","cytosol [GO:0005829]; SCF ubiquitin ligase complex [GO:0019005]; ubiquitin-protein transferase activity [GO:0004842]; post-translational protein modification [GO:0043687]; proteasomal protein catabolic process [GO:0010498]; protein polyubiquitination [GO:0000209]",NA,"F-box only protein 44 (F-box protein FBX30) (F-box/G-domain protein 3)","GO:0000209; GO:0004842; GO:0005829; GO:0010498; GO:0019005; GO:0043687",0.00522866891745668,0.00265003308350982,0.00353120338371854,0.129099443521626,0.127635390688595,0.142279084911683,0.129201337912406,0.0684039707510982,28.4562791329698,4.43349900934292e-06,0.00094876878799938,3.10700375181608,29747,3.02283961089233,3,0,0,0.00353120338371854,0.129099443521626,36.5596170746975,5.19217905457962
"28",28,41,41,41,"Q8IV08","PLD3","PLD3_HUMAN","endoplasmic reticulum membrane [GO:0005789]; extracellular exosome [GO:0070062]; integral component of membrane [GO:0016021]; N-acylphosphatidylethanolamine-specific phospholipase D activity [GO:0070290]; phospholipase D activity [GO:0004630]; lipid catabolic process [GO:0016042]","SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:15794758}; Single-pass type II membrane protein {ECO:0000269|PubMed:15794758}.","Phospholipase D3 (PLD 3) (EC 3.1.4.4) (Choline phosphatase 3) (HindIII K4L homolog) (Hu-K4) (Phosphatidylcholine-hydrolyzing phospholipase D3)","GO:0004630; GO:0005789; GO:0016021; GO:0016042; GO:0070062; GO:0070290",1e-07,1e-07,1e-07,0.136354653565349,0.127740116998954,0.11952081983445,0.127871763466251,0.0639359817331255,27.3381893723566,5.26722405422204e-06,0.00109969360741806,2.89512685747582,54705,2.95872829951713,7,3,0,1e-07,0.127740116998954,1277401.16998954,20.2847802463333
"29",29,42,42,42,"Q9UIC8","LCMT1","LCMT1_HUMAN","cytosol [GO:0005829]; nucleoplasm [GO:0005654]; protein C-terminal carboxyl O-methyltransferase activity [GO:0003880]; protein C-terminal leucine carboxyl O-methyltransferase activity [GO:0018423]; S-adenosylmethionine-dependent methyltransferase activity [GO:0008757]; C-terminal protein methylation [GO:0006481]; cellular protein modification process [GO:0006464]; G2/M transition of mitotic cell cycle [GO:0000086]; negative regulation of protein complex assembly [GO:0031333]; protein methylation [GO:0006479]; regulation of apoptotic process [GO:0042981]; regulation of glucose metabolic process [GO:0010906]; regulation of mitotic cell cycle spindle assembly checkpoint [GO:0090266]",NA,"Leucine carboxyl methyltransferase 1 (EC 2.1.1.233) (Protein-leucine O-methyltransferase) ([Phosphatase 2A protein]-leucine-carboxy methyltransferase 1)","GO:0000086; GO:0003880; GO:0005654; GO:0005829; GO:0006464; GO:0006479; GO:0006481; GO:0008757; GO:0010906; GO:0018423; GO:0031333; GO:0042981; GO:0090266",0.00088044928026768,0.00011468342513291,0.00025859626934471,0.0117261480231499,0.0119485832349924,0.0107786867005566,0.0110665629946512,0.00595119115557403,26.5941464023044,5.93035427477438e-06,0.00120866268076354,2.74932312003779,38379,2.91769488716529,9,0,0,0.00025859626934471,0.0117261480231499,45.3453874368114,5.50288390119843
"30",30,43,43,43,"P36578","RPL4","RL4_HUMAN","cytoplasm [GO:0005737]; cytosol [GO:0005829]; cytosolic large ribosomal subunit [GO:0022625]; extracellular exosome [GO:0070062]; focal adhesion [GO:0005925]; membrane [GO:0016020]; nucleolus [GO:0005730]; nucleus [GO:0005634]; ribonucleoprotein complex [GO:1990904]; rough endoplasmic reticulum [GO:0005791]; RNA binding [GO:0003723]; structural constituent of ribosome [GO:0003735]; cytoplasmic translation [GO:0002181]; nuclear-transcribed mRNA catabolic process, nonsense-mediated decay [GO:0000184]; SRP-dependent cotranslational protein targeting to membrane [GO:0006614]; translation [GO:0006412]; translational initiation [GO:0006413]",NA,"60S ribosomal protein L4 (60S ribosomal protein L1) (Large ribosomal subunit protein uL4)","GO:0000184; GO:0002181; GO:0003723; GO:0003735; GO:0005634; GO:0005730; GO:0005737; GO:0005791; GO:0005829; GO:0005925; GO:0006412; GO:0006413; GO:0006614; GO:0016020; GO:0022625; GO:0070062; GO:1990904",0.00038913723342996,0.00042211105926091,0.00027574545975291,0.00599571499346045,0.00567052180504944,0.00528630551796862,0.00528851618801157,0.00300658934482038,25.3211691968005,7.32131371648506e-06,0.00145745221890958,2.49025118558749,47697,2.83640567423897,17,0,0,0.00038913723342996,0.00567052180504944,14.5720360785524,3.86513056701894
"31",31,44,44,44,"Q6PID6","TTC33","TTC33_HUMAN",NA,NA,"Tetratricopeptide repeat protein 33 (TPR repeat protein 33) (Osmosis-responsive factor)",NA,1e-07,1e-07,1e-07,0.146587371190375,0.148699671615829,0.130062621198748,0.141783121334984,0.070891660667492,25.0036184609124,7.72903594138759e-06,0.0014685495461769,2.42361871030752,29411,2.83311139659216,3,3,0,1e-07,0.146587371190375,1465873.71190375,20.4833293869445
"32",32,45,45,45,"O94921","CDK14","CDK14_HUMAN","cytoplasm [GO:0005737]; cytoplasmic cyclin-dependent protein kinase holoenzyme complex [GO:0000308]; cytosol [GO:0005829]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; ATP binding [GO:0005524]; cyclin binding [GO:0030332]; cyclin-dependent protein serine/threonine kinase activity [GO:0004693]; cell division [GO:0051301]; G2/M transition of mitotic cell cycle [GO:0000086]; regulation of canonical Wnt signaling pathway [GO:0060828]; Wnt signaling pathway [GO:0016055]","SUBCELLULAR LOCATION: Cell membrane; Peripheral membrane protein. Cytoplasm. Nucleus. Note=Recruited to the cell membrane by CCNY.","Cyclin-dependent kinase 14 (EC 2.7.11.22) (Cell division protein kinase 14) (Serine/threonine-protein kinase PFTAIRE-1) (hPFTAIRE1)","GO:0000086; GO:0000308; GO:0004693; GO:0005524; GO:0005634; GO:0005737; GO:0005829; GO:0005886; GO:0016055; GO:0030332; GO:0051301; GO:0060828",3.83504249071961e-05,3.6459475296554e-05,2.48002498519855e-05,0.0547024608771371,0.0631970121709809,0.0594554538841038,0.0590851055940553,0.0295757561803796,24.9717118046118,7.7715296560459e-06,0.0014685495461769,2.41687751342868,53057,2.83311139659216,5,0,0,3.6459475296554e-05,0.0594554538841038,1630.72708535998,10.6712996408731
"33",33,46,46,46,"Q92785","DPF2","REQU_HUMAN","centrosome [GO:0005813]; cytosol [GO:0005829]; intracellular membrane-bounded organelle [GO:0043231]; nuclear chromatin [GO:0000790]; nucleoplasm [GO:0005654]; metal ion binding [GO:0046872]; RNA polymerase II proximal promoter sequence-specific DNA binding [GO:0000978]; RNA polymerase II transcription factor activity, sequence-specific DNA binding [GO:0000981]; apoptotic process [GO:0006915]; apoptotic signaling pathway [GO:0097190]; transcription, DNA-templated [GO:0006351]","SUBCELLULAR LOCATION: Nucleus. Cytoplasm. Note=30% nuclear. 70% cytoplasmic.","Zinc finger protein ubi-d4 (Apoptosis response zinc finger protein) (BRG1-associated factor 45D) (BAF45D) (D4, zinc and double PHD fingers family 2) (Protein requiem)","GO:0000790; GO:0000978; GO:0000981; GO:0005654; GO:0005813; GO:0005829; GO:0006351; GO:0006915; GO:0043231; GO:0046872; GO:0097190",0.00028547274198065,0.00031122026217538,0.00025780676337646,0.128806406023331,0.14861349586212,0.136788176554703,0.137784526224207,0.0691770963679478,24.8826024128493,7.8917382154366e-06,0.0014685495461769,2.39800545853533,44155,2.83311139659216,10,0,0,0.00028547274198065,0.136788176554703,479.163704407109,8.9043748210754
"34",34,47,47,47,"P30876","POLR2B","RPB2_HUMAN","DNA-directed RNA polymerase II, core complex [GO:0005665]; membrane [GO:0016020]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; chromatin binding [GO:0003682]; DNA binding [GO:0003677]; DNA-directed 5'-3' RNA polymerase activity [GO:0003899]; metal ion binding [GO:0046872]; ribonucleoside binding [GO:0032549]; RNA binding [GO:0003723]; 7-methylguanosine mRNA capping [GO:0006370]; fibroblast growth factor receptor signaling pathway [GO:0008543]; mRNA splicing, via spliceosome [GO:0000398]; regulation of gene silencing by miRNA [GO:0060964]; RNA metabolic process [GO:0016070]; snRNA transcription by RNA polymerase II [GO:0042795]; transcription by RNA polymerase II [GO:0006366]; transcription elongation from RNA polymerase II promoter [GO:0006368]; transcription initiation from RNA polymerase II promoter [GO:0006367]; transcription-coupled nucleotide-excision repair [GO:0006283]","SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:9852112}.","DNA-directed RNA polymerase II subunit RPB2 (EC 2.7.7.6) (DNA-directed RNA polymerase II 140 kDa polypeptide) (DNA-directed RNA polymerase II subunit B) (RNA polymerase II subunit 2) (RNA polymerase II subunit B2)","GO:0000398; GO:0003677; GO:0003682; GO:0003723; GO:0003899; GO:0005634; GO:0005654; GO:0005665; GO:0006283; GO:0006366; GO:0006367; GO:0006368; GO:0006370; GO:0008543; GO:0016020; GO:0016070; GO:0032549; GO:0042795; GO:0046872; GO:0060964",1e-07,2.00240781344121e-05,1e-07,0.056015040092611,0.0595001318640858,0.0648880096578058,0.0601276525121227,0.0300705676154395,24.2017009774017,8.89002130205973e-06,0.00158160927661437,2.25155889837593,133897,2.80090079641908,31,2,0,1e-07,0.0595001318640858,595001.318640858,19.1825333401591
