,X.2,X.1,...1,X,PG.ProteinGroups,PG.Genes,short.name,GO,sub.cell,description,GO.ID,ConditionNorm_P_0_1,ConditionNorm_P_0_2,ConditionNorm_P_0_3,ConditionNorm_P_50_1,ConditionNorm_P_50_2,ConditionNorm_P_50_3,median,Log2,logFC,AveExpr,t,P.Value,adj.P.Val,B,mass,neglog.adj.P.Val.,TotalPeptidesOverallInGene,P0_Undetected,P50_Undetected,medians_.ConditionNorm_P_0_1_ConditionNorm_P_0_2_ConditionNorm_P_0_3,medians_.ConditionNorm_P_50_1_ConditionNorm_P_50_2_ConditionNorm_P_50_3,Ratio,Ratio_log2
127,131,198,198,198,Q9BRK4,LZTS2,LZTS2_HUMAN,cytosol [GO:0005829]; microtubule [GO:0005874]; microtubule organizing center [GO:0005815]; plasma membrane [GO:0005886]; vesicle [GO:0031982]; cell cycle [GO:0007049]; cell division [GO:0051301]; kidney development [GO:0001822]; negative regulation of canonical Wnt signaling pathway [GO:0090090]; negative regulation of cell proliferation [GO:0008285]; negative regulation of protein localization to nucleus [GO:1900181]; Wnt signaling pathway [GO:0016055],"SUBCELLULAR LOCATION: Cytoplasm. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome. Note=Localized to the centrosome throughout the cell cycle. Localized to the midbody in cells undergoing cytokinesis.",Leucine zipper putative tumor suppressor 2 (hLZTS2) (Protein LAPSER1),GO:0001822; GO:0005815; GO:0005829; GO:0005874; GO:0005886; GO:0007049; GO:0008285; GO:0016055; GO:0031982; GO:0051301; GO:0090090; GO:1900181,0.00010613577047341,9.56958556988894E-05,0.00011856103701624,0.103680399240862,0.135098378112565,0.130475942949604,0.130475942949604,-2.938144266534590,0.122978109213281,0.0615958521610366,13.0113557817547,0.00013007236413616,0.00562333048992707,-2.16170775216951,72759,2.25000639172911,4,0,0,0.00010613577047341,0.130475942949604,1229.33052982634,10.2636571496239
128,132,200,200,200,P48664,SLC1A6,EAA4_HUMAN,Golgi apparatus [GO:0005794]; integral component of plasma membrane [GO:0005887]; intermediate filament cytoskeleton [GO:0045111]; membrane [GO:0016020]; plasma membrane [GO:0005886]; amino acid transmembrane transporter activity [GO:0015171]; high-affinity glutamate transmembrane transporter activity [GO:0005314]; L-aspartate transmembrane transporter activity [GO:0015183]; metal ion binding [GO:0046872]; aspartate transmembrane transport [GO:0015810]; chemical synaptic transmission [GO:0007268]; glutamate secretion [GO:0014047]; ion transport [GO:0006811]; L-glutamate import across plasma membrane [GO:0098712]; L-glutamate transmembrane transport [GO:0015813]; regulation of membrane potential [GO:0042391],SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:7791878}; Multi-pass membrane protein {ECO:0000305}.,Excitatory amino acid transporter 4 (Sodium-dependent glutamate/aspartate transporter) (Solute carrier family 1 member 6),GO:0005314; GO:0005794; GO:0005886; GO:0005887; GO:0006811; GO:0007268; GO:0014047; GO:0015171; GO:0015183; GO:0015810; GO:0015813; GO:0016020; GO:0042391; GO:0045111; GO:0046872; GO:0098712,1E-07,0.000834455292299,1E-07,0.0576889824008521,0.072810239905539,0.0751033628421335,0.072810239905539,-3.779714826959780,0.0682559766187419,0.0344062067401373,12.9298475346745,0.00013355504488196,0.00571615592094818,-2.19415148349233,61565,2.24289593336535,4,2,0,1E-07,0.072810239905539,728102.39905539,19.4737818372518
129,133,202,202,202,A1L0T0,ILVBL,ILVBL_HUMAN,integral component of membrane [GO:0016021]; membrane [GO:0016020]; magnesium ion binding [GO:0000287]; thiamine pyrophosphate binding [GO:0030976]; transferase activity [GO:0016740],SUBCELLULAR LOCATION: Membrane; Single-pass membrane protein.,Acetolactate synthase-like protein (EC 2.2.1.-) (IlvB-like protein),GO:0000287; GO:0016020; GO:0016021; GO:0016740; GO:0030976,0.00013463481934808,0.00085310873572574,7.69649787491257E-05,0.0257954681120389,0.0302810670285731,0.0231267428311579,0.0257954681120389,-5.2767385623657700,0.026046189812649,0.0133779977509321,12.8376551472042,0.00013763331144725,0.0058082027953044,-2.23108293156093,67868,2.23595822850905,8,0,0,0.00013463481934808,0.0257954681120389,191.595816275047,7.58192224821238
130,134,204,204,204,Q6PI78,TMEM65,TMM65_HUMAN,integral component of membrane [GO:0016021]; intercalated disc [GO:0014704]; mitochondrial inner membrane [GO:0005743]; plasma membrane [GO:0005886]; cardiac ventricle development [GO:0003231]; regulation of cardiac conduction [GO:1903779],"SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:26403541}; Multi-pass membrane protein {ECO:0000255}. Mitochondrion inner membrane {ECO:0000269|PubMed:24765583, ECO:0000269|PubMed:28295037}; Multi-pass membrane protein {ECO:0000255}. Note=Localizes at the intercalated disk in the ventricular tissue (PubMed:26403541). {ECO:0000269|PubMed:26403541}.",Transmembrane protein 65,GO:0003231; GO:0005743; GO:0005886; GO:0014704; GO:0016021; GO:1903779,1E-07,3.64448392627277E-05,3.63106895119942E-05,0.0158266350671928,0.0208720266922114,0.0196525385355695,0.0196525385355695,-5.6691405110753900,0.0187594482553997,0.00940400930395807,12.7880999682103,0.00013988864925905,0.00586983743949763,-2.25103846833267,25498,2.23137392602781,5,1,0,3.63106895119942E-05,0.0196525385355695,541.232865574691,9.08010563729684
131,135,206,206,206,O14525,ASTN1,ASTN1_HUMAN,clathrin-coated vesicle [GO:0030136]; endosome [GO:0005768]; external side of plasma membrane [GO:0009897]; integral component of membrane [GO:0016021]; perikaryon [GO:0043204]; locomotory behavior [GO:0007626]; neuron cell-cell adhesion [GO:0007158]; neuron migration [GO:0001764],"SUBCELLULAR LOCATION: Cell membrane {ECO:0000250|UniProtKB:Q61137}; Multi-pass membrane protein {ECO:0000250|UniProtKB:Q61137}. Perikaryon {ECO:0000250|UniProtKB:Q61137}. Endosome {ECO:0000250|UniProtKB:Q61137}. Cytoplasmic vesicle, clathrin-coated vesicle {ECO:0000250|UniProtKB:Q61137}. Note=Detected close to the anterior pole and at the base of the leading process in migrating neurons. Is internalized from the membrane via clathrin-coated vesicles and endosomes, and recycled to the anterior pole of the migrating cell. {ECO:0000250|UniProtKB:Q61137}.",Astrotactin-1,GO:0001764; GO:0005768; GO:0007158; GO:0007626; GO:0009897; GO:0016021; GO:0030136; GO:0043204,7.32687361714565E-05,5.65748604432584E-05,4.60341080499001E-05,0.00050554564769957,0.00041268578281603,0.00046582792195274,0.00046582792195274,-11.06791526156480000,0.00040272721593457,0.00025998950952216,12.6705247936841,0.00014542391410958,0.0060248728794348,-2.29868027491877,144913,2.22005211196345,19,0,0,5.65748604432584E-05,0.00046582792195274,8.23383245319608,3.04156409216144
132,136,209,209,209,O94910,ADGRL1,AGRL1_HUMAN,axon [GO:0030424]; cell junction [GO:0030054]; growth cone [GO:0030426]; integral component of membrane [GO:0016021]; intracellular [GO:0005622]; neuron projection [GO:0043005]; plasma membrane [GO:0005886]; presynaptic membrane [GO:0042734]; synapse [GO:0045202]; carbohydrate binding [GO:0030246]; cell adhesion molecule binding [GO:0050839]; G-protein coupled receptor activity [GO:0004930]; latrotoxin receptor activity [GO:0016524]; calcium-mediated signaling using intracellular calcium source [GO:0035584]; cell surface receptor signaling pathway [GO:0007166]; G-protein coupled receptor signaling pathway [GO:0007186]; heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules [GO:0007157]; positive regulation of synapse assembly [GO:0051965]; positive regulation of synapse maturation [GO:0090129],"SUBCELLULAR LOCATION: Cell membrane; Multi-pass membrane protein. Cell projection, axon {ECO:0000250|UniProtKB:O88917}. Cell projection, growth cone {ECO:0000250|UniProtKB:O88917}. Cell junction, synapse {ECO:0000250|UniProtKB:O88917}. Cell junction, synapse, presynaptic cell membrane {ECO:0000250|UniProtKB:O88917}. Cell junction, synapse, synaptosome {ECO:0000250|UniProtKB:O88917}. Note=Colocalizes with TENM2 on the cell surface, across intercellular junctions and on nerve terminals near synaptic clefts. {ECO:0000250|UniProtKB:O88917}.",Adhesion G protein-coupled receptor L1 (Calcium-independent alpha-latrotoxin receptor 1) (CIRL-1) (Latrophilin-1) (Lectomedin-2),GO:0004930; GO:0005622; GO:0005886; GO:0007157; GO:0007166; GO:0007186; GO:0016021; GO:0016524; GO:0030054; GO:0030246; GO:0030424; GO:0030426; GO:0035584; GO:0042734; GO:0043005; GO:0045202; GO:0050839; GO:0051965; GO:0090129,1E-07,1E-07,1.13744553392717E-06,0.0855113030301507,0.0842968880323383,0.065533793650534,0.0842968880323383,-3.5683768172453600,0.0784468824224964,0.0392238870264262,12.5706289563687,0.0001503394435697,0.00615744323902714,-2.33948881830026,162717,2.2105995829141,16,2,0,1E-07,0.0842968880323383,842968.880323383,19.6851198469662
133,137,210,210,210,P50148,GNAQ,GNAQ_HUMAN,"cell body [GO:0044297]; cytoplasm [GO:0005737]; dendrite [GO:0030425]; extracellular exosome [GO:0070062]; heterotrimeric G-protein complex [GO:0005834]; lysosomal membrane [GO:0005765]; nuclear membrane [GO:0031965]; photoreceptor outer segment [GO:0001750]; plasma membrane [GO:0005886]; G-protein beta/gamma-subunit complex binding [GO:0031683]; GTP binding [GO:0005525]; GTPase activator activity [GO:0005096]; GTPase activity [GO:0003924]; metal ion binding [GO:0046872]; type 2A serotonin receptor binding [GO:0031826]; action potential [GO:0001508]; activation of phospholipase C activity [GO:0007202]; adenylate cyclase-activating G-protein coupled receptor signaling pathway [GO:0007189]; blood coagulation [GO:0007596]; developmental pigmentation [GO:0048066]; embryonic digit morphogenesis [GO:0042733]; entrainment of circadian clock [GO:0009649]; forebrain neuron development [GO:0021884]; G-protein coupled acetylcholine receptor signaling pathway [GO:0007213]; G-protein coupled receptor signaling pathway [GO:0007186]; glutamate receptor signaling pathway [GO:0007215]; heart development [GO:0007507]; maternal behavior [GO:0042711]; negative regulation of protein kinase activity [GO:0006469]; neuron remodeling [GO:0016322]; phospholipase C-activating dopamine receptor signaling pathway [GO:0060158]; phototransduction, visible light [GO:0007603]; platelet activation [GO:0030168]; post-embryonic development [GO:0009791]; protein stabilization [GO:0050821]; regulation of canonical Wnt signaling pathway [GO:0060828]; regulation of melanocyte differentiation [GO:0045634]; skeletal system development [GO:0001501]","SUBCELLULAR LOCATION: Nucleus {ECO:0000250}. Membrane {ECO:0000250}. Nucleus membrane {ECO:0000250}. Note=Colocalizes with the adrenergic receptors, ADREN1A and ADREN1B, at the nuclear membrane of cardiac myocytes. {ECO:0000250}.",Guanine nucleotide-binding protein G(q) subunit alpha (Guanine nucleotide-binding protein alpha-q),GO:0001501; GO:0001508; GO:0001750; GO:0003924; GO:0005096; GO:0005525; GO:0005737; GO:0005765; GO:0005834; GO:0005886; GO:0006469; GO:0007186; GO:0007189; GO:0007202; GO:0007213; GO:0007215; GO:0007507; GO:0007596; GO:0007603; GO:0009649; GO:0009791; GO:0016322; GO:0021884; GO:0030168; GO:0030425; GO:0031683; GO:0031826; GO:0031965; GO:0042711; GO:0042733; GO:0044297; GO:0045634; GO:0046872; GO:0048066; GO:0050821; GO:0060158; GO:0060828; GO:0070062,1E-07,1E-07,1E-07,0.0184347926427106,0.0155754800551748,0.0208183599068189,0.0184347926427106,-5.7614250009001200,0.0182761108682348,0.00913815543411738,12.4944842468401,0.0001542237724682,0.00628645472537081,-2.37080159225999,42142,2.20159420785921,7,3,0,1E-07,0.0184347926427106,184347.926427106,17.4920716633114
134,138,211,211,211,Q9UHV9,PFDN2,PFD2_HUMAN,cytoplasm [GO:0005737]; cytosol [GO:0005829]; mitochondrion [GO:0005739]; nucleus [GO:0005634]; prefoldin complex [GO:0016272]; protein binding involved in protein folding [GO:0044183]; unfolded protein binding [GO:0051082]; positive regulation of cytoskeleton organization [GO:0051495]; protein folding [GO:0006457],SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:17936702}. Cytoplasm {ECO:0000269|PubMed:17936702}. Mitochondrion {ECO:0000269|PubMed:17936702}.,Prefoldin subunit 2,GO:0005634; GO:0005737; GO:0005739; GO:0005829; GO:0006457; GO:0016272; GO:0044183; GO:0051082; GO:0051495,1E-07,1E-07,1E-07,0.0104569534633439,0.00809278839743856,0.00833039962978136,0.00833039962978136,-6.90739857777782000,0.00895994716352128,0.00448007358176064,12.3494389701738,0.00016196965876066,0.00657090179616743,-2.43095101044103,16648,2.18237502340472,4,3,0,1E-07,0.00833039962978136,83303.9962978136,16.3460980864337
135,139,214,214,214,Q9GZM8,NDEL1,NDEL1_HUMAN,axon cytoplasm [GO:1904115]; axon hillock [GO:0043203]; cell leading edge [GO:0031252]; central region of growth cone [GO:0090724]; centrosome [GO:0005813]; condensed chromosome kinetochore [GO:0000777]; cytosol [GO:0005829]; kinesin complex [GO:0005871]; kinetochore [GO:0000776]; microtubule [GO:0005874]; neurofilament cytoskeleton [GO:0060053]; nuclear envelope [GO:0005635]; spindle [GO:0005819]; synaptic vesicle [GO:0008021]; alpha-tubulin binding [GO:0043014]; beta-tubulin binding [GO:0048487]; identical protein binding [GO:0042802]; microtubule binding [GO:0008017]; oligopeptidase activity [GO:0070012]; protein-containing complex binding [GO:0044877]; activation of GTPase activity [GO:0090630]; cell migration [GO:0016477]; central nervous system neuron axonogenesis [GO:0021955]; centrosome localization [GO:0051642]; cerebral cortex radially oriented cell migration [GO:0021799]; chromosome segregation [GO:0007059]; establishment of chromosome localization [GO:0051303]; establishment of mitotic spindle orientation [GO:0000132]; inner cell mass cell proliferation [GO:0001833]; insulin receptor signaling pathway [GO:0008286]; lysosome localization [GO:0032418]; microtubule nucleation [GO:0007020]; mitotic centrosome separation [GO:0007100]; neurofilament cytoskeleton organization [GO:0060052]; neuron migration [GO:0001764]; neuron projection extension [GO:1990138]; nuclear envelope disassembly [GO:0051081]; positive regulation of axon extension [GO:0045773]; positive regulation of axon regeneration [GO:0048680]; positive regulation of GTPase activity [GO:0043547]; positive regulation of ruffle assembly [GO:1900029]; regulation of intracellular protein transport [GO:0033157]; regulation of microtubule motor activity [GO:2000574]; regulation of neuron projection development [GO:0010975]; retrograde axonal transport [GO:0008090]; vesicle transport along microtubule [GO:0047496],"SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome. Chromosome, centromere, kinetochore. Cytoplasm, cytoskeleton, spindle. Note=Localizes to the cell body of the motor neurons and colocalizes with assembled neurofilaments within axonal processes. Localizes to the microtubules of the manchette in elongated spermatids. Colocalizes with DISC1 in the perinuclear region, including the centrosome (By similarity). Localizes to the interphase centrosome and the mitotic spindle. Localizes to the kinetochore in a CENPF-dependent manner. {ECO:0000250}.",Nuclear distribution protein nudE-like 1 (Protein Nudel) (Mitosin-associated protein 1),GO:0000132; GO:0000776; GO:0000777; GO:0001764; GO:0001833; GO:0005635; GO:0005813; GO:0005819; GO:0005829; GO:0005871; GO:0005874; GO:0007020; GO:0007059; GO:0007100; GO:0008017; GO:0008021; GO:0008090; GO:0008286; GO:0010975; GO:0016477; GO:0021799; GO:0021955; GO:0031252; GO:0032418; GO:0033157; GO:0042802; GO:0043014; GO:0043203; GO:0043547; GO:0044877; GO:0045773; GO:0047496; GO:0048487; GO:0048680; GO:0051081; GO:0051303; GO:0051642; GO:0060052; GO:0060053; GO:0070012; GO:0090630; GO:0090724; GO:1900029; GO:1904115; GO:1990138; GO:2000574,1.4322491780589E-05,0.0097576804640626,2.01656674090568E-05,0.0682229489715092,0.0613969897349475,0.0550646917698622,0.0613969897349475,-4.0256882670933800,0.0582974872843556,0.0324127998499285,12.08691366849,0.00017724224209403,0.00708415136761831,-2.54153640314318,38375,2.14971216777854,8,0,0,2.01656674090568E-05,0.0613969897349475,3044.62969112408,11.572051052936
136,140,215,215,215,P15822,HIVEP1,ZEP1_HUMAN,"mitochondrion [GO:0005739]; nuclear body [GO:0016604]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; DNA binding [GO:0003677]; metal ion binding [GO:0046872]; RNA polymerase II distal enhancer sequence-specific DNA binding [GO:0000980]; RNA polymerase II transcription factor activity, sequence-specific DNA binding [GO:0000981]; sequence-specific DNA binding [GO:0043565]; transcription regulatory region DNA binding [GO:0044212]; transcriptional repressor activity, RNA polymerase II distal enhancer sequence-specific binding [GO:0001206]; multicellular organism development [GO:0007275]; signal transduction [GO:0007165]; transcription by RNA polymerase II [GO:0006366]",SUBCELLULAR LOCATION: Isoform 1: Nucleus.; SUBCELLULAR LOCATION: Isoform 2: Cytoplasm. Nucleus.; SUBCELLULAR LOCATION: Isoform 3: Cytoplasm {ECO:0000269|Ref.2}. Nucleus {ECO:0000269|Ref.2}.,Zinc finger protein 40 (Cirhin interaction protein) (CIRIP) (Gate keeper of apoptosis-activating protein) (GAAP) (Human immunodeficiency virus type I enhancer-binding protein 1) (HIV-EP1) (Major histocompatibility complex-binding protein 1) (MBP-1) (Positive regulatory domain II-binding factor 1) (PRDII-BF1),GO:0000980; GO:0000981; GO:0001206; GO:0003677; GO:0005634; GO:0005654; GO:0005739; GO:0006366; GO:0007165; GO:0007275; GO:0016604; GO:0043565; GO:0044212; GO:0046872,0.00237018381418246,0.00281527526329234,0.0020832369278512,0.339648631098851,0.430736102767194,0.333842740257219,0.339648631098851,-1.557885055248060,0.365652926039313,0.185249361688098,12.075728259335,0.00017793137196704,0.00708415136761831,-2.54629829533552,296865,2.14971216777854,9,0,0,0.00237018381418246,0.339648631098851,143.300544483722,7.16290028103893
137,141,216,216,216,Q9Y6D9,MAD1L1,MD1L1_HUMAN,centrosome [GO:0005813]; condensed chromosome kinetochore [GO:0000777]; cytosol [GO:0005829]; kinetochore [GO:0000776]; mitotic spindle [GO:0072686]; nuclear envelope [GO:0005635]; spindle [GO:0005819]; spindle pole [GO:0000922]; identical protein binding [GO:0042802]; kinetochore binding [GO:0043515]; attachment of mitotic spindle microtubules to kinetochore [GO:0051315]; cell division [GO:0051301]; mitotic cell cycle checkpoint [GO:0007093]; mitotic spindle assembly checkpoint [GO:0007094]; negative regulation of T cell proliferation [GO:0042130]; regulation of metaphase plate congression [GO:0090235]; thymus development [GO:0048538],"SUBCELLULAR LOCATION: Nucleus. Chromosome, centromere, kinetochore {ECO:0000269|PubMed:22351768}. Nucleus envelope {ECO:0000269|PubMed:22351768}. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome. Cytoplasm, cytoskeleton, spindle. Cytoplasm, cytoskeleton, spindle pole {ECO:0000269|PubMed:22351768}. Note=Detected at the nucleus envelope during interphase (PubMed:22351768). From the beginning to the end of mitosis, it is seen to move from a diffusely nuclear distribution to the centrosome, to the spindle midzone and finally to the midbody. Detected at kinetochores during prometaphase (PubMed:22351768). Colocalizes with NEK2 at the kinetochore (PubMed:14978040). Colocalizes with IK at spindle poles during metaphase and anaphase (PubMed:22351768). {ECO:0000269|PubMed:14978040, ECO:0000269|PubMed:22351768}.",Mitotic spindle assembly checkpoint protein MAD1 (Mitotic arrest deficient 1-like protein 1) (MAD1-like protein 1) (Mitotic checkpoint MAD1 protein homolog) (HsMAD1) (hMAD1) (Tax-binding protein 181),GO:0000776; GO:0000777; GO:0000922; GO:0005635; GO:0005813; GO:0005819; GO:0005829; GO:0007093; GO:0007094; GO:0042130; GO:0042802; GO:0043515; GO:0048538; GO:0051301; GO:0051315; GO:0072686; GO:0090235,0.00528534687999708,1E-07,1E-07,0.0305301881322631,0.0261266641125455,0.031165039875155,0.0305301881322631,-5.0336197100680000,0.0275121150799888,0.0155179064999934,12.0316246147919,0.00018068083287852,0.00716031448814904,-2.5651148658462,83067,2.14506790262673,10,2,0,1E-07,0.0305301881322631,305301.881322631,18.2198769541435
